word,subjCode,infinitiveForm,conjugatedForm,task,rating,english,lexicalCategory,X30mos,phonemes,morphemes,logFreq
369,inf46,mêas,mêas,infinitive,5,mine,function,55.4,4,3,4.042614885
369,inf2,mêas,mêas,infinitive,5,mine,function,55.4,4,3,4.042614885
369,inf32,mêas,mêas,infinitive,1,mine,function,55.4,4,3,4.042614885
369,inf34,mêas,mêas,infinitive,-2,mine,function,55.4,4,3,4.042614885
369,inf43,mêas,mêas,infinitive,3,mine,function,55.4,4,3,4.042614885
369,inf52,mêas,mêas,infinitive,0,mine,function,55.4,4,3,4.042614885
369,inf29,mêas,mêas,infinitive,3,mine,function,55.4,4,3,4.042614885
369,inf40,mêas,mêas,infinitive,3,mine,function,55.4,4,3,4.042614885
370,inf22,miau,miau,infinitive,-1,meow,onomatopoeia and interjections,78.5,3,1,NA
370,inf7,miau,miau,infinitive,5,meow,onomatopoeia and interjections,78.5,3,1,NA
370,inf31,miau,miau,infinitive,3,meow,onomatopoeia and interjections,78.5,3,1,NA
370,inf14,miau,miau,infinitive,1,meow,onomatopoeia and interjections,78.5,3,1,NA
370,inf23,miau,miau,infinitive,5,meow,onomatopoeia and interjections,78.5,3,1,NA
370,inf27,miau,miau,infinitive,-3,meow,onomatopoeia and interjections,78.5,3,1,NA
370,inf53,miau,miau,infinitive,0,meow,onomatopoeia and interjections,78.5,3,1,NA
370,inf34,miau,miau,infinitive,-1,meow,onomatopoeia and interjections,78.5,3,1,NA
370,inf18,miau,miau,infinitive,1,meow,onomatopoeia and interjections,78.5,3,1,NA
370,inf25,miau,miau,infinitive,3,meow,onomatopoeia and interjections,78.5,3,1,NA
370,m83,miau,miau,infinitive,4,meow,onomatopoeia and interjections,78.5,3,1,NA
370,m84,miau,miau,infinitive,5,meow,onomatopoeia and interjections,78.5,3,1,NA
370,m85,miau,miau,infinitive,5,meow,onomatopoeia and interjections,78.5,3,1,NA
370,m86,miau,miau,infinitive,4,meow,onomatopoeia and interjections,78.5,3,1,NA
370,m87,miau,miau,infinitive,5,meow,onomatopoeia and interjections,78.5,3,1,NA
370,m88,miau,miau,infinitive,4,meow,onomatopoeia and interjections,78.5,3,1,NA
370,m89,miau,miau,infinitive,5,meow,onomatopoeia and interjections,78.5,3,1,NA
370,m90,miau,miau,infinitive,5,meow,onomatopoeia and interjections,78.5,3,1,NA
370,m91,miau,miau,infinitive,4,meow,onomatopoeia and interjections,78.5,3,1,NA
371,inf17,miedo,miedo,infinitive,0,fright,adjective,73.8,5,2,3.538824989
371,inf40,miedo,miedo,infinitive,-1,fright,adjective,73.8,5,2,3.538824989
371,inf68,miedo,miedo,infinitive,-1,fright,adjective,73.8,5,2,3.538824989
371,inf67,miedo,miedo,infinitive,0,fright,adjective,73.8,5,2,3.538824989
371,inf1,miedo,miedo,infinitive,2,fright,adjective,73.8,5,2,3.538824989
371,inf70,miedo,miedo,infinitive,-5,fright,adjective,73.8,5,2,3.538824989
371,inf62,miedo,miedo,infinitive,-2,fright,adjective,73.8,5,2,3.538824989
371,inf72,miedo,miedo,infinitive,-2,fright,adjective,73.8,5,2,3.538824989
371,inf56,miedo,miedo,infinitive,4,fright,adjective,73.8,5,2,3.538824989
371,inf5,miedo,miedo,infinitive,3,fright,adjective,73.8,5,2,3.538824989
371,inf71,miedo,miedo,infinitive,0,fright,adjective,73.8,5,2,3.538824989
371,inf55,miedo,miedo,infinitive,5,fright,adjective,73.8,5,2,3.538824989
371,inf66,miedo,miedo,infinitive,1,fright,adjective,73.8,5,2,3.538824989
371,inf53,miedo,miedo,infinitive,0,fright,adjective,73.8,5,2,3.538824989
371,inf69,miedo,miedo,infinitive,5,fright,adjective,73.8,5,2,3.538824989
371,inf44,miedo,miedo,infinitive,-4,fright,adjective,73.8,5,2,3.538824989
371,inf13,miedo,miedo,infinitive,0,fright,adjective,73.8,5,2,3.538824989
371,inf64,miedo,miedo,infinitive,-4,fright,adjective,73.8,5,2,3.538824989
372,inf72,mêo,mêo,infinitive,3,mine,function,84.6,3,2,3.595826777
372,inf3,mêo,mêo,infinitive,0,mine,function,84.6,3,2,3.595826777
372,inf8,mêo,mêo,infinitive,0,mine,function,84.6,3,2,3.595826777
372,inf57,mêo,mêo,infinitive,0,mine,function,84.6,3,2,3.595826777
372,inf45,mêo,mêo,infinitive,1,mine,function,84.6,3,2,3.595826777
372,inf46,mêo,mêo,infinitive,5,mine,function,84.6,3,2,3.595826777
372,inf59,mêo,mêo,infinitive,5,mine,function,84.6,3,2,3.595826777
372,inf61,mêo,mêo,infinitive,1,mine,function,84.6,3,2,3.595826777
372,inf36,mêo,mêo,infinitive,2,mine,function,84.6,3,2,3.595826777
372,inf70,mêo,mêo,infinitive,3,mine,function,84.6,3,2,3.595826777
372,inf64,mêo,mêo,infinitive,3,mine,function,84.6,3,2,3.595826777
372,inf67,mêo,mêo,infinitive,5,mine,function,84.6,3,2,3.595826777
372,inf47,mêo,mêo,infinitive,5,mine,function,84.6,3,2,3.595826777
372,inf54,mêo,mêo,infinitive,3,mine,function,84.6,3,2,3.595826777
372,inf71,mêo,mêo,infinitive,0,mine,function,84.6,3,2,3.595826777
372,inf58,mêo,mêo,infinitive,5,mine,function,84.6,3,2,3.595826777
372,inf60,mêo,mêo,infinitive,-1,mine,function,84.6,3,2,3.595826777
373,inf3,mêos,mêos,infinitive,0,mine,function,53.8,4,3,4.042614885
373,inf1,mêos,mêos,infinitive,3,mine,function,53.8,4,3,4.042614885
373,inf32,mêos,mêos,infinitive,1,mine,function,53.8,4,3,4.042614885
373,inf45,mêos,mêos,infinitive,2,mine,function,53.8,4,3,4.042614885
373,inf29,mêos,mêos,infinitive,-1,mine,function,53.8,4,3,4.042614885
373,inf28,mêos,mêos,infinitive,5,mine,function,53.8,4,3,4.042614885
373,inf52,mêos,mêos,infinitive,0,mine,function,53.8,4,3,4.042614885
373,inf24,mêos,mêos,infinitive,1,mine,function,53.8,4,3,4.042614885
373,inf23,mêos,mêos,infinitive,5,mine,function,53.8,4,3,4.042614885
373,inf48,mêos,mêos,infinitive,3,mine,function,53.8,4,3,4.042614885
373,inf47,mêos,mêos,infinitive,2,mine,function,53.8,4,3,4.042614885
373,inf15,mêos,mêos,infinitive,0,mine,function,53.8,4,3,4.042614885
373,inf35,mêos,mêos,infinitive,4,mine,function,53.8,4,3,4.042614885
374,inf13,mirar,mira,infinitive,1,look,verb,47.7,5,2,4.18923758
374,inf29,mirar,mira,infinitive,5,look,verb,47.7,5,2,4.18923758
374,inf5,mirar,mira,infinitive,2,look,verb,47.7,5,2,4.18923758
374,inf38,mirar,mira,infinitive,4,look,verb,47.7,5,2,4.18923758
374,inf42,mirar,mira,infinitive,1,look,verb,47.7,5,2,4.18923758
374,inf7,mirar,mira,infinitive,3,look,verb,47.7,5,2,4.18923758
374,inf26,mirar,mira,infinitive,-2,look,verb,47.7,5,2,4.18923758
374,inf31,mirar,mira,infinitive,1,look,verb,47.7,5,2,4.18923758
374,inf34,mirar,mira,infinitive,4,look,verb,47.7,5,2,4.18923758
374,inf3,mirar,mira,infinitive,0,look,verb,47.7,5,2,4.18923758
374,inf28,mirar,mira,infinitive,4,look,verb,47.7,5,2,4.18923758
375,inf58,mojado,mojado,infinitive,0,wet,adjective,72.3,6,2,2.571708832
375,inf29,mojado,mojado,infinitive,4,wet,adjective,72.3,6,2,2.571708832
375,inf54,mojado,mojado,infinitive,1,wet,adjective,72.3,6,2,2.571708832
375,inf40,mojado,mojado,infinitive,0,wet,adjective,72.3,6,2,2.571708832
375,inf23,mojado,mojado,infinitive,5,wet,adjective,72.3,6,2,2.571708832
375,inf62,mojado,mojado,infinitive,1,wet,adjective,72.3,6,2,2.571708832
375,inf61,mojado,mojado,infinitive,0,wet,adjective,72.3,6,2,2.571708832
375,inf4,mojado,mojado,infinitive,2,wet,adjective,72.3,6,2,2.571708832
375,inf33,mojado,mojado,infinitive,1,wet,adjective,72.3,6,2,2.571708832
375,inf41,mojado,mojado,infinitive,1,wet,adjective,72.3,6,2,2.571708832
375,inf35,mojado,mojado,infinitive,5,wet,adjective,72.3,6,2,2.571708832
376,inf67,mono,mono,infinitive,5,monkey,noun,60,4,1,2.615950052
376,inf64,mono,mono,infinitive,0,monkey,noun,60,4,1,2.615950052
376,inf48,mono,mono,infinitive,-1,monkey,noun,60,4,1,2.615950052
376,inf71,mono,mono,infinitive,0,monkey,noun,60,4,1,2.615950052
376,inf25,mono,mono,infinitive,-4,monkey,noun,60,4,1,2.615950052
376,inf70,mono,mono,infinitive,-5,monkey,noun,60,4,1,2.615950052
376,inf72,mono,mono,infinitive,1,monkey,noun,60,4,1,2.615950052
376,inf63,mono,mono,infinitive,0,monkey,noun,60,4,1,2.615950052
376,inf69,mono,mono,infinitive,0,monkey,noun,60,4,1,2.615950052
376,inf22,mono,mono,infinitive,2,monkey,noun,60,4,1,2.615950052
376,inf65,mono,mono,infinitive,-1,monkey,noun,60,4,1,2.615950052
376,inf26,mono,mono,infinitive,2,monkey,noun,60,4,1,2.615950052
376,inf45,mono,mono,infinitive,-3,monkey,noun,60,4,1,2.615950052
376,inf51,mono,mono,infinitive,0,monkey,noun,60,4,1,2.615950052
376,inf66,mono,mono,infinitive,5,monkey,noun,60,4,1,2.615950052
376,inf68,mono,mono,infinitive,1,monkey,noun,60,4,1,2.615950052
376,inf20,mono,mono,infinitive,4,monkey,noun,60,4,1,2.615950052
376,inf18,mono,mono,infinitive,3,monkey,noun,60,4,1,2.615950052
377,inf28,morado,morado,infinitive,4,purple,adjective,30.8,6,2,NA
377,inf26,morado,morado,infinitive,2,purple,adjective,30.8,6,2,NA
377,inf6,morado,morado,infinitive,0,purple,adjective,30.8,6,2,NA
377,inf3,morado,morado,infinitive,0,purple,adjective,30.8,6,2,NA
377,inf24,morado,morado,infinitive,1,purple,adjective,30.8,6,2,NA
377,inf8,morado,morado,infinitive,1,purple,adjective,30.8,6,2,NA
377,inf17,morado,morado,infinitive,-4,purple,adjective,30.8,6,2,NA
377,inf35,morado,morado,infinitive,2,purple,adjective,30.8,6,2,NA
377,inf23,morado,morado,infinitive,5,purple,adjective,30.8,6,2,NA
377,inf1,morado,morado,infinitive,0,purple,adjective,30.8,6,2,NA
377,inf42,morado,morado,infinitive,2,purple,adjective,30.8,6,2,NA
377,inf34,morado,morado,infinitive,3,purple,adjective,30.8,6,2,NA
378,inf16,mosca,mosca,infinitive,1,fly,noun,76.9,5,1,2.682145076
378,inf82,mosca,mosca,infinitive,-1,fly,noun,76.9,5,1,2.682145076
378,inf81,mosca,mosca,infinitive,-5,fly,noun,76.9,5,1,2.682145076
378,inf31,mosca,mosca,infinitive,-3,fly,noun,76.9,5,1,2.682145076
378,inf48,mosca,mosca,infinitive,-5,fly,noun,76.9,5,1,2.682145076
378,inf32,mosca,mosca,infinitive,-1,fly,noun,76.9,5,1,2.682145076
378,inf80,mosca,mosca,infinitive,0,fly,noun,76.9,5,1,2.682145076
378,inf3,mosca,mosca,infinitive,2,fly,noun,76.9,5,1,2.682145076
378,inf79,mosca,mosca,infinitive,5,fly,noun,76.9,5,1,2.682145076
378,inf34,mosca,mosca,infinitive,3,fly,noun,76.9,5,1,2.682145076
378,inf28,mosca,mosca,infinitive,5,fly,noun,76.9,5,1,2.682145076
378,inf78,mosca,mosca,infinitive,-1,fly,noun,76.9,5,1,2.682145076
378,inf0,mosca,mosca,infinitive,3,fly,noun,76.9,5,1,2.682145076
379,inf49,mosco,mosco,infinitive,5,mosquito,noun,44.6,5,1,NA
379,inf7,mosco,mosco,infinitive,3,mosquito,noun,44.6,5,1,NA
379,inf19,mosco,mosco,infinitive,-5,mosquito,noun,44.6,5,1,NA
379,inf26,mosco,mosco,infinitive,1,mosquito,noun,44.6,5,1,NA
379,inf38,mosco,mosco,infinitive,0,mosquito,noun,44.6,5,1,NA
379,inf33,mosco,mosco,infinitive,1,mosquito,noun,44.6,5,1,NA
379,inf35,mosco,mosco,infinitive,3,mosquito,noun,44.6,5,1,NA
379,inf34,mosco,mosco,infinitive,3,mosquito,noun,44.6,5,1,NA
379,inf23,mosco,mosco,infinitive,3,mosquito,noun,44.6,5,1,NA
379,inf50,mosco,mosco,infinitive,-2,mosquito,noun,44.6,5,1,NA
379,inf25,mosco,mosco,infinitive,-3,mosquito,noun,44.6,5,1,NA
380,inf33,moto,moto,infinitive,-2,motorcycle,noun,81.5,4,1,NA
380,inf39,moto,moto,infinitive,2,motorcycle,noun,81.5,4,1,NA
380,inf1,moto,moto,infinitive,0,motorcycle,noun,81.5,4,1,NA
380,inf41,moto,moto,infinitive,1,motorcycle,noun,81.5,4,1,NA
380,inf16,moto,moto,infinitive,-2,motorcycle,noun,81.5,4,1,NA
380,inf24,moto,moto,infinitive,4,motorcycle,noun,81.5,4,1,NA
380,inf31,moto,moto,infinitive,-2,motorcycle,noun,81.5,4,1,NA
380,inf22,moto,moto,infinitive,3,motorcycle,noun,81.5,4,1,NA
380,inf15,moto,moto,infinitive,4,motorcycle,noun,81.5,4,1,NA
380,inf48,moto,moto,infinitive,-5,motorcycle,noun,81.5,4,1,NA
381,inf58,mucho,mucho,infinitive,-4,a lot of,function,73.8,5,1,4.56099399
381,inf26,mucho,mucho,infinitive,3,a lot of,function,73.8,5,1,4.56099399
381,inf37,mucho,mucho,infinitive,-4,a lot of,function,73.8,5,1,4.56099399
381,inf6,mucho,mucho,infinitive,2,a lot of,function,73.8,5,1,4.56099399
381,inf51,mucho,mucho,infinitive,2,a lot of,function,73.8,5,1,4.56099399
381,inf60,mucho,mucho,infinitive,2,a lot of,function,73.8,5,1,4.56099399
381,inf50,mucho,mucho,infinitive,-4,a lot of,function,73.8,5,1,4.56099399
381,inf38,mucho,mucho,infinitive,3,a lot of,function,73.8,5,1,4.56099399
381,inf56,mucho,mucho,infinitive,2,a lot of,function,73.8,5,1,4.56099399
381,inf15,mucho,mucho,infinitive,-1,a lot of,function,73.8,5,1,4.56099399
381,inf21,mucho,mucho,infinitive,-1,a lot of,function,73.8,5,1,4.56099399
381,inf44,mucho,mucho,infinitive,-4,a lot of,function,73.8,5,1,4.56099399
382,inf47,mueble,mueble,infinitive,5,furniture,noun,36.9,6,1,2.904174368
382,inf10,mueble,mueble,infinitive,-2,furniture,noun,36.9,6,1,2.904174368
382,inf48,mueble,mueble,infinitive,3,furniture,noun,36.9,6,1,2.904174368
382,inf22,mueble,mueble,infinitive,2,furniture,noun,36.9,6,1,2.904174368
382,inf7,mueble,mueble,infinitive,2,furniture,noun,36.9,6,1,2.904174368
382,inf35,mueble,mueble,infinitive,5,furniture,noun,36.9,6,1,2.904174368
382,inf51,mueble,mueble,infinitive,-1,furniture,noun,36.9,6,1,2.904174368
382,inf26,mueble,mueble,infinitive,0,furniture,noun,36.9,6,1,2.904174368
382,inf29,mueble,mueble,infinitive,2,furniture,noun,36.9,6,1,2.904174368
382,inf21,mueble,mueble,infinitive,0,furniture,noun,36.9,6,1,2.904174368
382,inf49,mueble,mueble,infinitive,-2,furniture,noun,36.9,6,1,2.904174368
382,inf40,mueble,mueble,infinitive,4,furniture,noun,36.9,6,1,2.904174368
382,inf50,mueble,mueble,infinitive,-4,furniture,noun,36.9,6,1,2.904174368
383,inf33,morder,muerde,infinitive,1,bite,verb,67.7,6,2,2.715167358
383,inf32,morder,muerde,infinitive,1,bite,verb,67.7,6,2,2.715167358
383,inf16,morder,muerde,infinitive,2,bite,verb,67.7,6,2,2.715167358
383,inf44,morder,muerde,infinitive,1,bite,verb,67.7,6,2,2.715167358
383,inf7,morder,muerde,infinitive,2,bite,verb,67.7,6,2,2.715167358
383,inf24,morder,muerde,infinitive,2,bite,verb,67.7,6,2,2.715167358
383,inf9,morder,muerde,infinitive,1,bite,verb,67.7,6,2,2.715167358
383,inf17,morder,muerde,infinitive,0,bite,verb,67.7,6,2,2.715167358
383,inf51,morder,muerde,infinitive,-2,bite,verb,67.7,6,2,2.715167358
383,inf27,morder,muerde,infinitive,-1,bite,verb,67.7,6,2,2.715167358
383,inf53,morder,muerde,infinitive,0,bite,verb,67.7,6,2,2.715167358
383,inf0,morder,muerde,infinitive,0,bite,verb,67.7,6,2,2.715167358
384,inf11,mu_eca,mu_eca,infinitive,0,doll,noun,75.4,6,1,2.8162413
384,inf28,mu_eca,mu_eca,infinitive,-1,doll,noun,75.4,6,1,2.8162413
384,inf22,mu_eca,mu_eca,infinitive,2,doll,noun,75.4,6,1,2.8162413
384,inf21,mu_eca,mu_eca,infinitive,2,doll,noun,75.4,6,1,2.8162413
384,inf52,mu_eca,mu_eca,infinitive,0,doll,noun,75.4,6,1,2.8162413
384,inf12,mu_eca,mu_eca,infinitive,5,doll,noun,75.4,6,1,2.8162413
384,inf58,mu_eca,mu_eca,infinitive,0,doll,noun,75.4,6,1,2.8162413
384,inf13,mu_eca,mu_eca,infinitive,1,doll,noun,75.4,6,1,2.8162413
384,inf39,mu_eca,mu_eca,infinitive,-2,doll,noun,75.4,6,1,2.8162413
384,inf33,mu_eca,mu_eca,infinitive,0,doll,noun,75.4,6,1,2.8162413
384,inf59,mu_eca,mu_eca,infinitive,5,doll,noun,75.4,6,1,2.8162413
385,inf29,muu,muu,infinitive,0,moo,onomatopoeia and interjections,66.2,2,1,NA
385,inf25,muu,muu,infinitive,2,moo,onomatopoeia and interjections,66.2,2,1,NA
385,inf46,muu,muu,infinitive,5,moo,onomatopoeia and interjections,66.2,2,1,NA
385,inf26,muu,muu,infinitive,5,moo,onomatopoeia and interjections,66.2,2,1,NA
385,inf28,muu,muu,infinitive,-1,moo,onomatopoeia and interjections,66.2,2,1,NA
385,inf24,muu,muu,infinitive,4,moo,onomatopoeia and interjections,66.2,2,1,NA
385,inf19,muu,muu,infinitive,-5,moo,onomatopoeia and interjections,66.2,2,1,NA
385,inf53,muu,muu,infinitive,0,moo,onomatopoeia and interjections,66.2,2,1,NA
385,inf4,muu,muu,infinitive,0,moo,onomatopoeia and interjections,66.2,2,1,NA
385,inf0,muu,muu,infinitive,0,moo,onomatopoeia and interjections,66.2,2,1,NA
385,inf2,muu,muu,infinitive,0,moo,onomatopoeia and interjections,66.2,2,1,NA
385,m88,muu,muu,infinitive,0,moo,onomatopoeia and interjections,66.2,2,1,NA
385,m83,muu,muu,infinitive,-4,moo,onomatopoeia and interjections,66.2,2,1,NA
385,m84,muu,muu,infinitive,5,moo,onomatopoeia and interjections,66.2,2,1,NA
385,m85,muu,muu,infinitive,5,moo,onomatopoeia and interjections,66.2,2,1,NA
385,m86,muu,muu,infinitive,3,moo,onomatopoeia and interjections,66.2,2,1,NA
385,m87,muu,muu,infinitive,5,moo,onomatopoeia and interjections,66.2,2,1,NA
385,m89,muu,muu,infinitive,3,moo,onomatopoeia and interjections,66.2,2,1,NA
385,m90,muu,muu,infinitive,5,moo,onomatopoeia and interjections,66.2,2,1,NA
385,m91,muu,muu,infinitive,4,moo,onomatopoeia and interjections,66.2,2,1,NA
386,inf46,nalgas,nalgas,infinitive,5,buttocks/bottom,noun,58.5,6,2,NA
386,inf31,nalgas,nalgas,infinitive,1,buttocks/bottom,noun,58.5,6,2,NA
386,inf37,nalgas,nalgas,infinitive,-3,buttocks/bottom,noun,58.5,6,2,NA
386,inf3,nalgas,nalgas,infinitive,1,buttocks/bottom,noun,58.5,6,2,NA
386,inf49,nalgas,nalgas,infinitive,5,buttocks/bottom,noun,58.5,6,2,NA
386,inf6,nalgas,nalgas,infinitive,-3,buttocks/bottom,noun,58.5,6,2,NA
386,inf10,nalgas,nalgas,infinitive,5,buttocks/bottom,noun,58.5,6,2,NA
386,inf21,nalgas,nalgas,infinitive,0,buttocks/bottom,noun,58.5,6,2,NA
386,inf4,nalgas,nalgas,infinitive,3,buttocks/bottom,noun,58.5,6,2,NA
386,inf15,nalgas,nalgas,infinitive,-2,buttocks/bottom,noun,58.5,6,2,NA
387,inf25,nana,nana,infinitive,4,babysitter,noun,27.7,4,2,NA
387,inf19,nana,nana,infinitive,-5,babysitter,noun,27.7,4,2,NA
387,inf78,nana,nana,infinitive,2,babysitter,noun,27.7,4,2,NA
387,inf8,nana,nana,infinitive,0,babysitter,noun,27.7,4,2,NA
387,inf81,nana,nana,infinitive,-5,babysitter,noun,27.7,4,2,NA
387,inf80,nana,nana,infinitive,5,babysitter,noun,27.7,4,2,NA
387,inf30,nana,nana,infinitive,0,babysitter,noun,27.7,4,2,NA
387,inf79,nana,nana,infinitive,2,babysitter,noun,27.7,4,2,NA
387,inf82,nana,nana,infinitive,-2,babysitter,noun,27.7,4,2,NA
387,inf1,nana,nana,infinitive,0,babysitter,noun,27.7,4,2,NA
387,inf34,nana,nana,infinitive,-3,babysitter,noun,27.7,4,2,NA
388,inf18,naranja,naranja,infinitive,3,orange,noun,86.2,7,1,2.58546073
388,inf6,naranja,naranja,infinitive,-2,orange,noun,86.2,7,1,2.58546073
388,inf28,naranja,naranja,infinitive,5,orange,noun,86.2,7,1,2.58546073
388,inf41,naranja,naranja,infinitive,2,orange,noun,86.2,7,1,2.58546073
388,inf27,naranja,naranja,infinitive,-1,orange,noun,86.2,7,1,2.58546073
388,inf26,naranja,naranja,infinitive,5,orange,noun,86.2,7,1,2.58546073
388,inf17,naranja,naranja,infinitive,3,orange,noun,86.2,7,1,2.58546073
388,inf38,naranja,naranja,infinitive,3,orange,noun,86.2,7,1,2.58546073
388,inf34,naranja,naranja,infinitive,3,orange,noun,86.2,7,1,2.58546073
388,inf1,naranja,naranja,infinitive,0,orange,noun,86.2,7,1,2.58546073
388,inf36,naranja,naranja,infinitive,2,orange,noun,86.2,7,1,2.58546073
388,inf43,naranja,naranja,infinitive,-3,orange,noun,86.2,7,1,2.58546073
389,inf9,nariz,nariz,infinitive,4,nose,noun,87.7,5,1,3.099335278
389,inf81,nariz,nariz,infinitive,0,nose,noun,87.7,5,1,3.099335278
389,inf19,nariz,nariz,infinitive,-3,nose,noun,87.7,5,1,3.099335278
389,inf79,nariz,nariz,infinitive,0,nose,noun,87.7,5,1,3.099335278
389,inf15,nariz,nariz,infinitive,1,nose,noun,87.7,5,1,3.099335278
389,inf8,nariz,nariz,infinitive,5,nose,noun,87.7,5,1,3.099335278
389,inf82,nariz,nariz,infinitive,0,nose,noun,87.7,5,1,3.099335278
389,inf43,nariz,nariz,infinitive,-1,nose,noun,87.7,5,1,3.099335278
389,inf80,nariz,nariz,infinitive,-2,nose,noun,87.7,5,1,3.099335278
389,inf78,nariz,nariz,infinitive,2,nose,noun,87.7,5,1,3.099335278
389,inf33,nariz,nariz,infinitive,0,nose,noun,87.7,5,1,3.099335278
389,inf23,nariz,nariz,infinitive,5,nose,noun,87.7,5,1,3.099335278
389,inf2,nariz,nariz,infinitive,5,nose,noun,87.7,5,1,3.099335278
389,inf36,nariz,nariz,infinitive,4,nose,noun,87.7,5,1,3.099335278
390,inf21,negro,negro,infinitive,4,black,adjective,40,5,2,3.736237099
390,inf71,negro,negro,infinitive,0,black,adjective,40,5,2,3.736237099
390,inf49,negro,negro,infinitive,2,black,adjective,40,5,2,3.736237099
390,inf66,negro,negro,infinitive,5,black,adjective,40,5,2,3.736237099
390,inf64,negro,negro,infinitive,3,black,adjective,40,5,2,3.736237099
390,inf4,negro,negro,infinitive,1,black,adjective,40,5,2,3.736237099
390,inf58,negro,negro,infinitive,3,black,adjective,40,5,2,3.736237099
390,inf69,negro,negro,infinitive,5,black,adjective,40,5,2,3.736237099
390,inf52,negro,negro,infinitive,0,black,adjective,40,5,2,3.736237099
390,inf70,negro,negro,infinitive,5,black,adjective,40,5,2,3.736237099
390,inf42,negro,negro,infinitive,0,black,adjective,40,5,2,3.736237099
390,inf63,negro,negro,infinitive,2,black,adjective,40,5,2,3.736237099
391,inf20,ni_a,ni_a,infinitive,1,girl,noun,87.7,4,2,3.453624074
391,inf30,ni_a,ni_a,infinitive,1,girl,noun,87.7,4,2,3.453624074
391,inf36,ni_a,ni_a,infinitive,1,girl,noun,87.7,4,2,3.453624074
391,inf3,ni_a,ni_a,infinitive,0,girl,noun,87.7,4,2,3.453624074
391,inf7,ni_a,ni_a,infinitive,4,girl,noun,87.7,4,2,3.453624074
391,inf11,ni_a,ni_a,infinitive,2,girl,noun,87.7,4,2,3.453624074
391,inf29,ni_a,ni_a,infinitive,4,girl,noun,87.7,4,2,3.453624074
391,inf28,ni_a,ni_a,infinitive,5,girl,noun,87.7,4,2,3.453624074
391,inf27,ni_a,ni_a,infinitive,3,girl,noun,87.7,4,2,3.453624074
391,inf4,ni_a,ni_a,infinitive,3,girl,noun,87.7,4,2,3.453624074
391,inf33,ni_a,ni_a,infinitive,1,girl,noun,87.7,4,2,3.453624074
392,inf55,ni_o,ni_o,infinitive,5,boy,noun,84.6,4,2,3.960185277
392,inf61,ni_o,ni_o,infinitive,1,boy,noun,84.6,4,2,3.960185277
392,inf71,ni_o,ni_o,infinitive,-2,boy,noun,84.6,4,2,3.960185277
392,inf65,ni_o,ni_o,infinitive,0,boy,noun,84.6,4,2,3.960185277
392,inf34,ni_o,ni_o,infinitive,4,boy,noun,84.6,4,2,3.960185277
392,inf70,ni_o,ni_o,infinitive,0,boy,noun,84.6,4,2,3.960185277
392,inf67,ni_o,ni_o,infinitive,5,boy,noun,84.6,4,2,3.960185277
392,inf69,ni_o,ni_o,infinitive,5,boy,noun,84.6,4,2,3.960185277
392,inf59,ni_o,ni_o,infinitive,5,boy,noun,84.6,4,2,3.960185277
392,inf29,ni_o,ni_o,infinitive,3,boy,noun,84.6,4,2,3.960185277
393,inf25,no,no,infinitive,4,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,inf7,no,no,infinitive,5,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,inf52,no,no,infinitive,0,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,inf39,no,no,infinitive,5,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,inf21,no,no,infinitive,5,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,inf1,no,no,infinitive,2,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,inf47,no,no,infinitive,1,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,inf23,no,no,infinitive,5,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,inf16,no,no,infinitive,3,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,inf46,no,no,infinitive,5,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,inf34,no,no,infinitive,3,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,inf31,no,no,infinitive,-1,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,m83,no,no,infinitive,4,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,m84,no,no,infinitive,4,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,m85,no,no,infinitive,5,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,m86,no,no,infinitive,5,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,m87,no,no,infinitive,5,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,m88,no,no,infinitive,5,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,m89,no,no,infinitive,5,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,m90,no,no,infinitive,1,no,onomatopoeia and interjections,90.8,2,1,5.410549485
393,m91,no,no,infinitive,5,no,onomatopoeia and interjections,90.8,2,1,5.410549485
394,inf14,noche,noche,infinitive,3,night,noun,60,4,1,4.01494035
394,inf51,noche,noche,infinitive,-5,night,noun,60,4,1,4.01494035
394,inf81,noche,noche,infinitive,5,night,noun,60,4,1,4.01494035
394,inf58,noche,noche,infinitive,0,night,noun,60,4,1,4.01494035
394,inf79,noche,noche,infinitive,0,night,noun,60,4,1,4.01494035
394,inf23,noche,noche,infinitive,0,night,noun,60,4,1,4.01494035
