language,form,measure,lexical_category,lexical_class,uni_lemma,words,aoa
Norwegian,WG,understands,predicates,adjectives,dirty,skitten,19.0750731308103
Norwegian,WG,understands,predicates,adjectives,dry (description),tørr,23.9078557486127
Norwegian,WG,understands,predicates,adjectives,easy,grei,22.4708730648733
Norwegian,WG,understands,predicates,adjectives,empty,tom,17.8973138387002
Norwegian,WG,understands,predicates,adjectives,fast,fort,19.5489844989492
Norwegian,WG,understands,predicates,adjectives,fine,fin,16.0719646667815
Norwegian,WG,understands,predicates,adjectives,good,bra,15.741975091689
Norwegian,WG,understands,predicates,adjectives,happy,glad,19.2306660318805
Norwegian,WG,understands,predicates,adjectives,hard,hard,22.9879838381176
Norwegian,WG,understands,predicates,adjectives,hot,varm,17.6933009560345
Norwegian,WG,understands,predicates,adjectives,hungry,sulten,15.0529177522786
Norwegian,WG,understands,predicates,adjectives,hurt,vondt,17.1735959232152
Norwegian,WG,understands,predicates,adjectives,little (description),liten,19.9051504821467
Norwegian,WG,understands,predicates,adjectives,naughty,slem,22.6418324481525
Norwegian,WG,understands,predicates,adjectives,old,gammel,24.7570134564139
Norwegian,WG,understands,predicates,adjectives,pretty,pen,23.8969036702247
Norwegian,WG,understands,predicates,adjectives,red,rød,23.0762493693123
Norwegian,WG,understands,predicates,adjectives,scared,redd,22.7030241107191
Norwegian,WG,understands,predicates,adjectives,sick,syk,22.6336025826151
Norwegian,WG,understands,predicates,adjectives,sleepy,sliten,22.3328436915227
Norwegian,WG,understands,predicates,adjectives,soft,myk,21.8933161476133
Norwegian,WG,understands,predicates,adjectives,thirsty,tørst,13.7436834304566
Norwegian,WG,understands,predicates,adjectives,tired,trøtt,15.5376231856622
Norwegian,WG,understands,predicates,adjectives,wet,våt,18.2991495215664
Norwegian,WG,understands,predicates,adjectives,yucky,ekkelt,20.2628499057241
Norwegian,WG,understands,predicates,verbs,bite,bite,15.8615218454114
Norwegian,WG,understands,predicates,verbs,blow,blåse,15.4256005650809
Norwegian,WG,understands,predicates,verbs,break,ødelegge,20.0768508704577
Norwegian,WG,understands,predicates,verbs,clean (action),rydde,16.8987558659012
Norwegian,WG,understands,predicates,verbs,close,lukke,17.4040402238282
Norwegian,WG,understands,predicates,verbs,cry,gråte,16.4793638283344
Norwegian,WG,understands,predicates,verbs,dance,danse,12.7156692412735
Norwegian,WG,understands,predicates,verbs,draw,tegne,16.4207012092984
Norwegian,WG,understands,predicates,verbs,drink (action),drikke,11.1476859380079
Norwegian,WG,understands,predicates,verbs,drive,kjøre,15.6190507021815
Norwegian,WG,understands,predicates,verbs,dry (action),tørke,17.2628422154003
Norwegian,WG,understands,predicates,verbs,eat,spise,12.0298453908248
Norwegian,WG,understands,predicates,verbs,fall,falle,17.2317554666958
Norwegian,WG,understands,predicates,verbs,feed,mate,19.5245417866545
Norwegian,WG,understands,predicates,verbs,finish,gjøre seg ferdig,21.6450961403208
Norwegian,WG,understands,predicates,verbs,get,"få, hente",12.9108127287795
Norwegian,WG,understands,predicates,verbs,give,gi,15.3494078737229
Norwegian,WG,understands,predicates,verbs,go,dra,19.3444116129745
Norwegian,WG,understands,predicates,verbs,help,hjelpe,16.5951247027677
Norwegian,WG,understands,predicates,verbs,hit,slå,16.9257112578092
Norwegian,WG,understands,predicates,verbs,hug,klemme,11.9076261371242
Norwegian,WG,understands,predicates,verbs,hurry,forte seg,20.3563665722341
Norwegian,WG,understands,predicates,verbs,jump,hoppe,15.8941237364786
Norwegian,WG,understands,predicates,verbs,kick,sparke,19.5729651256297
Norwegian,WG,understands,predicates,verbs,kiss,kysse,14.9917414057851
Norwegian,WG,understands,predicates,verbs,look,se på,16.4370760226026
Norwegian,WG,understands,predicates,verbs,love,elske,24.0701742504241
Norwegian,WG,understands,predicates,verbs,open,åpne,16.3923846852463
Norwegian,WG,understands,predicates,verbs,play,leke,14.3246421509041
Norwegian,WG,understands,predicates,verbs,push,dytte,18.5946789086819
Norwegian,WG,understands,predicates,verbs,put,legge,14.8742602199412
Norwegian,WG,understands,predicates,verbs,read,lese,13.9583736342058
Norwegian,WG,understands,predicates,verbs,ride,ri,23.1593142855444
Norwegian,WG,understands,predicates,verbs,run,løpe,16.9154415420608
Norwegian,WG,understands,predicates,verbs,say,si,18.1095735168021
Norwegian,WG,understands,predicates,verbs,see,se,10.8601065349778
Norwegian,WG,understands,predicates,verbs,show,vise,18.7076460341662
Norwegian,WG,understands,predicates,verbs,sing,synge,15.5029914568695
Norwegian,WG,understands,predicates,verbs,sleep,sove,12.3687341035053
Norwegian,WG,understands,predicates,verbs,smile,smile,17.4952794449908
Norwegian,WG,understands,predicates,verbs,splash,plaske,16.4318733432766
Norwegian,WG,understands,predicates,verbs,stop,stoppe,18.7230044756726
Norwegian,WG,understands,predicates,verbs,swim,svømme,25.1700176717612
Norwegian,WG,understands,predicates,verbs,swing (action),huske,17.5583475388341
Norwegian,WG,understands,predicates,verbs,take,ta,17.8713530340133
Norwegian,WG,understands,predicates,verbs,throw,kaste,14.4625548389424
Norwegian,WG,understands,predicates,verbs,tickle,kile,17.7191003447409
Norwegian,WG,understands,predicates,verbs,touch,ta på,17.7979079897793
Norwegian,WG,understands,predicates,verbs,walk,gå,12.8438213134896
Norwegian,WG,understands,predicates,verbs,wash,vaske,14.6927508637528
Norwegian,WG,understands,predicates,verbs,watch (action),holde øye med,25.2834002528231
Norwegian,WG,understands,predicates,verbs,write,skrive,21.8883428903218
Russian,WG,understands,function_words,function_words,all,все,19.5020487112645
Russian,WG,understands,function_words,function_words,all gone,всё (=нет кончилось),13.6581828224355
Russian,WG,understands,function_words,function_words,another,другой,17.5960007596946
Russian,WG,understands,function_words,function_words,down,вниз/внизу,16.7058727615236
Russian,WG,understands,function_words,function_words,enough,хватит,16.3655395191037
Russian,WG,understands,function_words,function_words,her,она,19.4192567296256
Russian,WG,understands,function_words,function_words,here,"вот, здесь, тут",14.4211382307934
Russian,WG,understands,function_words,function_words,himself/herself,сам/сама,15.6947265908139
Russian,WG,understands,function_words,function_words,his,он,19.1759336221638
Russian,WG,understands,function_words,function_words,home,домой,12.5970542503683
Russian,WG,understands,function_words,function_words,i,я,16.6650211281313
Russian,WG,understands,function_words,function_words,in,в (напр. в ведро),13.9692331101055
Russian,WG,understands,function_words,function_words,me,мне/меня,15.7111163710278
Russian,WG,understands,function_words,function_words,more,еще,14.0002837728883
Russian,WG,understands,function_words,function_words,my,мой/моя,15.9931868323664
Russian,WG,understands,function_words,function_words,not,нет,12.3232329547611
Russian,WG,understands,function_words,function_words,on,на (напр. на столе),13.7732658682713
Russian,WG,understands,function_words,function_words,our,наш,20.8294863451977
Russian,WG,understands,function_words,function_words,there,"там, туда",13.8561504698966
Russian,WG,understands,function_words,function_words,this,это/этот/эти,19.2997938176212
Russian,WG,understands,function_words,function_words,to,к (напр. к маме),9.68443854688663
Russian,WG,understands,function_words,function_words,under,под (напр. под стулом),15.4834413497229
Russian,WG,understands,function_words,function_words,up,вверх/вверху/наверх/наверху,16.1043782312747
Russian,WG,understands,function_words,function_words,us,мы,18.7806571305787
Russian,WG,understands,function_words,function_words,what,что?,15.9528588784412
Russian,WG,understands,function_words,function_words,where,куда?,15.8626734774922
Russian,WG,understands,function_words,function_words,where (question),где?,8.60706205993949
Russian,WG,understands,function_words,function_words,which (question),какой?,20.7696606777943
Russian,WG,understands,function_words,function_words,who,кто?,12.4651633708415
Russian,WG,understands,function_words,function_words,whose,чей?,18.5306615581978
Russian,WG,understands,function_words,function_words,you,тебе/ты,16.4390477874918
Russian,WG,understands,function_words,function_words,your,твой,17.2967809438465
Russian,WG,understands,nouns,nouns,airplane,самолет,15.8564042287708
Russian,WG,understands,nouns,nouns,apple,яблоко,10.797031268558
Russian,WG,understands,nouns,nouns,arm,рука,11.0770619418634
Russian,WG,understands,nouns,nouns,armchair,кресло,16.4285996615853
Russian,WG,understands,nouns,nouns,ball,мяч,8.33048032687163
Russian,WG,understands,nouns,nouns,banana,банан,10.8170671794475
Russian,WG,understands,nouns,nouns,bathroom,туалет,14.2200789064159
Russian,WG,understands,nouns,nouns,bathtub,ванна,11.5710281839317
Russian,WG,understands,nouns,nouns,bear,медведь,12.5699117639881
Russian,WG,understands,nouns,nouns,bed,кровать,11.1278427656845
Russian,WG,understands,nouns,nouns,belly button,пупок,14.2418694538617
Russian,WG,understands,nouns,nouns,berry,ягода,16.782737802103
Russian,WG,understands,nouns,nouns,bib,нагрудник,16.9837813713476
Russian,WG,understands,nouns,nouns,bicycle,велосипед,15.7724955978114
Russian,WG,understands,nouns,nouns,bird,птичка,11.6902598644035
Russian,WG,understands,nouns,nouns,blanket,одеяло,12.7881530271808
Russian,WG,understands,nouns,nouns,block,кубики,11.1227688973649
Russian,WG,understands,nouns,nouns,book,книга,9.3599563820718
Russian,WG,understands,nouns,nouns,boots,"ботинки, сапоги",11.0937340573478
Russian,WG,understands,nouns,nouns,bottle,бутылочка,8.95361723367661
Russian,WG,understands,nouns,nouns,box,коробка,14.9669439256655
Russian,WG,understands,nouns,nouns,bread,хлеб,12.609370768479
Russian,WG,understands,nouns,nouns,broom,веник,15.4164989884268
Russian,WG,understands,nouns,nouns,bucket,ведро,13.6117999927746
Russian,WG,understands,nouns,nouns,bug,жук,17.4862985487171
Russian,WG,understands,nouns,nouns,bun,булка,13.5981584386178
Russian,WG,understands,nouns,nouns,bunny,заяц,12.4312908460456
Russian,WG,understands,nouns,nouns,bus,автобус,15.8405999292531
Russian,WG,understands,nouns,nouns,butter,масло,18.639228987598
Russian,WG,understands,nouns,nouns,butterfly,бабочка,15.9579026610563
Russian,WG,understands,nouns,nouns,button,пуговица,15.9411589746681
Russian,WG,understands,nouns,nouns,cabbage,капуста,18.6258457365716
Russian,WG,understands,nouns,nouns,camera,фотоаппарат,19.19081616078
Russian,WG,understands,nouns,nouns,candy,конфета,15.3137923481933
Russian,WG,understands,nouns,nouns,car,машина,8.55078549992879
Russian,WG,understands,nouns,nouns,carpet,ковер,16.7693651446447
Russian,WG,understands,nouns,nouns,carrots,морковка,15.534655601198
Russian,WG,understands,nouns,nouns,cat,кошка,7.75023219322619
Russian,WG,understands,nouns,nouns,cereal,каша,9.16799485717388
Russian,WG,understands,nouns,nouns,chair,стул,11.1398835526199
Russian,WG,understands,nouns,nouns,cheek,щека,15.8601435851493
Russian,WG,understands,nouns,nouns,cheese,сыр,15.2144363321121
Russian,WG,understands,nouns,nouns,chicken (animal),курочка,12.9551294826965
Russian,WG,understands,nouns,nouns,church,церковь,27.1943148023664
Russian,WG,understands,nouns,nouns,coat,куртка,14.3981766527247
Russian,WG,understands,nouns,nouns,comb (object),расческа,12.1016522580852
Russian,WG,understands,nouns,nouns,compote,компот,18.0403534355501
Russian,WG,understands,nouns,nouns,cookie,печенье,10.9857316992021
Russian,WG,understands,nouns,nouns,corridor,коридор,16.3849172539984
Russian,WG,understands,nouns,nouns,cottage cheese,творог,14.844800471499
Russian,WG,understands,nouns,nouns,couch,диван,12.6580461840565
Russian,WG,understands,nouns,nouns,cow,корова,11.7908543769487
Russian,WG,understands,nouns,nouns,crow,ворона,13.6971898088954
Russian,WG,understands,nouns,nouns,cucumber,огурец,14.7926851897277
Russian,WG,understands,nouns,nouns,cup,"кружка, чашка",10.4122462342062
Russian,WG,understands,nouns,nouns,diaper,памперс,10.926447519859
Russian,WG,understands,nouns,nouns,dog,собака,8.44531634199372
Russian,WG,understands,nouns,nouns,doll,кукла,12.0465948508953
Russian,WG,understands,nouns,nouns,door,дверь,11.3345301801171
Russian,WG,understands,nouns,nouns,dress (object),платье,19.1352651235296
Russian,WG,understands,nouns,nouns,duck,утка,14.7275302872715
Russian,WG,understands,nouns,nouns,dustpan,совок (для мусора),16.7233604391703
Russian,WG,understands,nouns,nouns,ear,ушки,10.6047062042949
Russian,WG,understands,nouns,nouns,egg,яйцо,15.8657853342065
Russian,WG,understands,nouns,nouns,elephant,слон,17.3995505144918
Russian,WG,understands,nouns,nouns,elevator,лифт,16.1010727322885
Russian,WG,understands,nouns,nouns,eye,глазки,7.74705277261439
Russian,WG,understands,nouns,nouns,face,лицо,16.5420098627586
Russian,WG,understands,nouns,nouns,faucet,кран,16.3192425110534
Russian,WG,understands,nouns,nouns,finger,палец,12.6661376476921
Russian,WG,understands,nouns,nouns,fir,елка,17.8785178797844
Russian,WG,understands,nouns,nouns,fish (animal),рыбка,14.9999837895774
Russian,WG,understands,nouns,nouns,fish (food),рыба,17.5930426059511
Russian,WG,understands,nouns,nouns,floor,пол,14.2319609061079
Russian,WG,understands,nouns,nouns,flower,цветы,13.3053484984711
Russian,WG,understands,nouns,nouns,fly,муха,17.3610267150722
Russian,WG,understands,nouns,nouns,fork,вилка,15.0564848607337
Russian,WG,understands,nouns,nouns,fox,лиса,15.8020793493198
Russian,WG,understands,nouns,nouns,frog,лягушка,14.661096755923
Russian,WG,understands,nouns,nouns,frost,мороз,21.2277355907956
Russian,WG,understands,nouns,nouns,giraffe,жираф,18.7371980064283
Russian,WG,understands,nouns,nouns,goat,коза,15.5542943790207
Russian,WG,understands,nouns,nouns,goose,гусь,14.9421218656382
Russian,WG,understands,nouns,nouns,grass,трава,15.3412904842694
Russian,WG,understands,nouns,nouns,hair,волосы,11.3523420825373
Russian,WG,understands,nouns,nouns,hammer,молоток,18.5945251937794
Russian,WG,understands,nouns,nouns,hat,шапка,11.037170157936
Russian,WG,understands,nouns,nouns,head,голова,12.6875052788684
Russian,WG,understands,nouns,nouns,hedgehog,ёж,15.3380181215345
Russian,WG,understands,nouns,nouns,horse,лошадь/конь,12.4905370311758
Russian,WG,understands,nouns,nouns,hot dog,сосиска,16.1679808349133
Russian,WG,understands,nouns,nouns,house,дом,13.1812158391438
Russian,WG,understands,nouns,nouns,jar,банка,16.4959646022911
Russian,WG,understands,nouns,nouns,juice,сок,11.9114106493109
Russian,WG,understands,nouns,nouns,kangaroo,кенгуру,21.0958368171827
Russian,WG,understands,nouns,nouns,keys,ключи,13.4076080907315
Russian,WG,understands,nouns,nouns,kitchen,кухня,12.6477235537629
Russian,WG,understands,nouns,nouns,knife,нож,16.6555767082717
Russian,WG,understands,nouns,nouns,ladder,лестница,15.2125527415509
Russian,WG,understands,nouns,nouns,lamp,лампа,14.640313590202
Russian,WG,understands,nouns,nouns,leg,нога,11.6257235937212
Russian,WG,understands,nouns,nouns,light,свет,14.0940687894113
Russian,WG,understands,nouns,nouns,lion,лев,17.4586293212269
Russian,WG,understands,nouns,nouns,locomotive,паровоз,18.0087981018415
Russian,WG,understands,nouns,nouns,meat,мясо,15.7604243795081
Russian,WG,understands,nouns,nouns,medicine,лекарство/таблетка,17.5459957644284
Russian,WG,understands,nouns,nouns,milk,молоко,13.2952689721705
